Id,SalePrice
2735,135637.26163554436
2736,175429.0091548335
2737,117937.20043673425
2738,180859.05938633124
2739,152433.38597919897
2740,134823.24463361606
2741,158974.81933729595
2742,156946.11153145845
2743,159710.82842166873
2744,128650.27226706606
2745,116442.09843094612
2746,126840.02202748286
2747,196358.61303440633
2748,130006.50182177604
2749,129035.52478371107
2750,120999.98857599043
2751,111676.8767541676
2752,237301.83871338016
2753,178208.24456122296
2754,228777.8468694446
2755,129602.81927250803
2756,69026.98920231324
2757,68674.5884199749
2758,47917.166736167506
2759,123844.91777740337
2760,128699.18923830555
2761,137564.93059016962
2762,144055.77794645692
2763,215517.87111847487
2764,191091.67265535763
2765,287748.1389237094
2766,154587.46896643017
2767,126895.91162597074
2768,170986.77032044285
2769,134633.90308676066
2770,122427.55912655091
2771,99302.24138639646
2772,119683.32176073326
2773,129122.72486152279
2774,175668.77714419656
2775,130445.0293108077
2776,100731.89891249186
2777,82178.33371934539
2778,85894.25329652766
2779,139613.27733646648
2780,102752.5318109371
2781,78707.25936749682
2782,103902.22100397956
2783,107822.10770563374
2784,104811.1980435393
2785,99790.45805852406
2786,46793.80961944733
2787,116292.29940907529
2788,73895.24436992698
2789,151611.454951326
2790,105099.64026327536
2791,109422.40961961274
2792,94411.43729568378
2793,178817.69829831796
2794,94311.215381608
2795,109908.05475144146
2796,78369.82728667196
2797,259719.51751595002
2798,119889.23385730723
2799,91242.64537698182
2800,72091.15931856551
2801,86655.67892349337
2802,151949.74063090526
2803,222078.79604099283
2804,194689.05994535016
2805,112628.47131727089
2806,92524.22626958799
2807,176611.73461132974
2808,131284.46761527762
2809,126670.25695423514
2810,128542.48690348875
2811,180209.479676223
2812,135647.46912807378
2813,208526.0111991224
2814,205489.55084359192
2815,87696.1096239594
2816,248019.9281891865
2817,150550.00718827744
2818,117326.80289981898
2819,192873.70873132127
2820,155100.62367178977
2821,106201.99067066202
2822,184314.79721353005
2823,347531.4684598424
2824,189894.1268361687
2825,172243.18112989154
2826,119490.36680019565
2827,139318.13155111682
2828,284134.94501834165
2829,215360.21560263925
2830,248366.5287459098
2831,195630.45714321977
2832,265423.2853146341
2833,246195.6902233233
2834,230119.12496565806
2835,233024.3798672465
2836,203983.36565953924
2837,173530.45530618692
2838,162062.09250169818
2839,188189.20774317172
2840,202650.98965837818
2841,215419.27493546542
2842,223565.3463032568
2843,156308.96771471074
2844,167986.57367191196
2845,108140.84285982151
2846,220330.73716290866
2847,215557.81788717175
2848,228883.79270707408
2849,218284.84839677077
2850,267357.64765769907
2851,239316.25371142046
2852,240439.69643304276
2853,224135.70491797815
2854,161662.6675083913
2855,202652.89738219522
2856,219876.6041345076
2857,204901.3892040645
2858,197543.3042678485
2859,104967.3115389623
2860,114863.21164812532
2861,164734.02086012077
2862,213802.95335165283
2863,156091.57431623817
2864,282915.08180532383
2865,176389.18863031745
2866,216212.78015666374
2867,85884.96761432581
2868,102484.84592787933
2869,134974.30899886962
2870,175335.25848206237
2871,77694.5134584877
2872,48563.60668759688
2873,100814.7009752855
2874,151129.4787067395
2875,127141.27406202548
2876,121461.30793219444
2877,118404.20057391434
2878,118822.14202448248
2879,141389.5478522583
2880,103943.56832729664
2881,137211.73432779836
2882,186401.6293663449
2883,140198.38446163235
2884,148817.22129452892
2885,170830.79064474127
2886,227922.73979937483
2887,111141.18690064235
2888,107185.82258117676
2889,58474.30339300586
2890,53751.27370837401
2891,156923.28229233937
2892,85189.78461000614
2893,132058.20085984224
2894,72162.5307054721
2895,266863.0233965671
2896,248267.61990720464
2897,219287.78231552115
2898,200309.40477192064
2899,213854.57239237113
2900,156621.42715175694
2901,233172.07849246927
2902,216273.3722631737
2903,279109.35721488076
2904,262581.4043572369
2905,195745.6019705237
2906,208650.49765030772
2907,143122.98512867803
2908,107492.11932579905
2909,193637.1138287607
2910,103674.43464877445
2911,115972.52510661085
2912,171594.1528708978
2913,114252.06962789607
2914,114248.35217046004
2915,114466.088963132
2916,114443.78421851678
2917,135059.58267605037
2918,140745.40196139936
2919,238484.19626231224
